 (2.665343750000000114e+02-2.736246093749999773e+02j), (3.045343750000000114e+02+4.453753906250000227e+02j), (-3.734656249999999886e+02+1.703753906249999943e+02j), (-2.304656249999999886e+02-4.756246093749999773e+02j), (4.965343750000000114e+02-1.006246093750000057e+02j)
 (2.753437500000000071e+01+2.193753906249999943e+02j), (-5.646562500000000284e+01+2.537539062500000142e+01j), (2.085343750000000114e+02-6.362460937499999858e+01j), (9.853437499999999716e+01+3.837539062500000142e+01j), (-4.346562500000000284e+01-2.062460937499999858e+01j)
 (-4.434656249999999886e+02+3.863753906250000227e+02j), (-1.304656249999999886e+02-4.106246093749999773e+02j), (6.395343749999999545e+02-1.266246093750000057e+02j), (1.955343750000000114e+02+4.593753906250000227e+02j), (-5.144656250000000455e+02+4.637539062500000142e+01j)
 (-5.624656250000000455e+02+4.037539062500000142e+01j), (1.245343749999999972e+02-3.086246093749999773e+02j), (3.675343750000000114e+02+7.375390625000001421e+00j), (3.534375000000000711e+00+3.313753906250000227e+02j), (-2.544656249999999886e+02-1.176246093750000057e+02j)
 (-1.774656249999999886e+02-2.146246093750000057e+02j), (2.135343750000000114e+02-8.862460937500000568e+01j), (-1.274656250000000028e+02+2.413753906249999943e+02j), (-2.564656249999999886e+02+3.237539062500000142e+01j), (2.055343750000000114e+02-1.696246093750000057e+02j)
 (1.515343750000000114e+02+3.893753906250000227e+02j), (-2.514656249999999886e+02-1.186246093750000057e+02j), (3.155343750000000114e+02-3.416246093749999773e+02j), (3.105343750000000114e+02+1.623753906249999943e+02j), (-2.674656249999999886e+02+2.343753906249999943e+02j)
 (1.175343749999999972e+02+3.733753906250000227e+02j), (-1.044656250000000028e+02-8.662460937500000568e+01j), (1.305343750000000114e+02-1.926246093750000057e+02j), (1.535343750000000114e+02+1.103753906249999943e+02j), (-1.994656249999999886e+02+9.937539062499999432e+01j)
 (-5.046562500000000284e+01-2.766246093749999773e+02j), (1.715343750000000114e+02-9.624609374999998579e+00j), (-2.794656249999999886e+02+9.037539062499999432e+01j), (-2.294656249999999886e+02-1.036246093750000057e+02j), (2.665343750000000114e+02-1.486246093750000057e+02j)
 (2.215343750000000114e+02-2.136246093750000057e+02j), (1.235343749999999972e+02+1.463753906249999943e+02j), (-2.994656249999999886e+02-7.862460937500000568e+01j), (-1.004656250000000028e+02-2.126246093750000057e+02j), (4.115343750000000114e+02+1.453753906249999943e+02j)
 (2.135343750000000114e+02-1.346246093750000057e+02j), (2.825343750000000114e+02+9.737539062499999432e+01j), (-1.594656249999999886e+02-1.086246093750000057e+02j), (-4.846562500000000284e+01-1.046246093750000057e+02j), (2.095343750000000114e+02+2.563753906250000227e+02j)
