 (-1.134150601327290588e+03+2.332981255966440131e+02j), (-3.621356919563502288e+02-1.199000183992873644e+03j), (1.158890106840032104e+03-1.604074305872556465e+02j)
 (-1.124028832551271307e+03+1.599741614297237504e+02j), (-4.707146660991046474e+02-1.355295102128487770e+03j), (1.198457021146290117e+03-3.201439703152263974e+02j)
 (-1.032012752769275949e+03+4.270452212053497760e+02j), (-4.145848574320875173e+02-1.333068710269257281e+03j), (9.003249226526252187e+02-5.921156588893887829e+02j)
 (-8.360185028336260302e+02+2.317765623668360035e+02j), (-3.271695816391920175e+02-8.469325863475201004e+02j), (7.172129238864546323e+02-3.836257516380013612e+02j)
 (-4.136646966342675569e+02+1.338139648290814137e+02j), (-1.863849795727392120e+02-3.937142060873723608e+02j), (4.163203429993300233e+02-2.873335044216514689e+02j)
 (8.138181259286712077e+01+3.947897274817943014e+01j), (-8.148664862126456399e+01+9.828213775679336095e+01j), (-1.431374220752014139e+02-1.618627093192623363e+02j)
 (4.531267749121280985e+02-1.122330613573729039e+02j), (5.653747105172837450e+01+4.406447941656830380e+02j), (-4.826767564707640759e+02+2.087765632482099250e+02j)
 (6.647637584107172870e+02-3.958755624225911163e+01j), (2.838171881132568046e+02+6.404060854538618059e+02j), (-5.535291379029005157e+02+2.186141415034173292e+02j)
 (7.687419285643719604e+02-1.696836208130569048e+02j), (2.663341329546776706e+02+7.996547545834598623e+02j), (-8.074935181012075418e+02+2.568881133441220754e+01j)
 (6.040331457546003548e+02-1.132033218504153211e+02j), (2.111244850854804724e+02+7.816286096561490240e+02j), (-6.694693984282145038e+02+8.848058812146543062e+01j)
 (3.399469967802739347e+02-3.006715318186706440e+02j), (1.743180531726823403e+02+5.021955557185038401e+02j), (-4.385090381754063174e+02+2.321113333229288287e+02j)
 (5.561731025390842120e+01-5.381743007409428969e+01j), (1.227890484947649838e+02+2.528005959560076974e+02j), (-1.109317941515030554e+02+7.934916447483297475e+01j)
 (-1.247342061188023621e+02+1.044710638551020310e+02j), (1.697055674547040027e+01+1.121452325250842961e+02j), (1.605039594765044697e+01+8.160859838241238151e+01j)
 (-1.882253011683791328e+02-9.094767729208847129e+00j), (1.678769275879426743e+02-3.570103356638669823e+01j), (1.292301740795046499e+02+1.900249692418076393e+02j)
 (-1.440575828730213743e+02+1.854265192154026636e+02j), (2.120446458833004328e+02-1.844389130953379663e+01j), (4.825602387134880189e+01-4.183719689545285547e+01j)
 (-4.836085989974625932e+01-1.030113861303438085e+02j), (1.503938724293635687e+02+4.960316377917499864e+01j), (-1.633809596272404008e+02-4.560292007475187859e+01j)
 (1.743180531726823403e+02-5.998501743410201925e+01j), (9.426406376234645279e+01+2.542748771202759031e+02j), (-3.262494208413720571e+02+1.651409403805123191e+02j)
 (5.414622115028436156e+02+2.863970996898805055e+01j), (1.457930684402637951e+02+3.730008387986528078e+02j), (-4.118243750386276361e+02+1.634861560554508628e+02j)
 (4.595679004968678214e+02-4.835109171324674548e+00j), (3.537377270186946276e+01+3.207415414297215648e+02j), (-4.486308069514257681e+02+1.573503817156931461e+01j)
 (5.497436586832230887e+02+2.288559966155446546e+01j), (-7.044471904742512436e+01+4.029325313205518455e+02j), (-5.332856003508615004e+02-2.628876988592369202e+01j)
 (4.236816293818896497e+02+5.724042771451300382e+01j), (-1.164527589384227753e+02+3.367573764140871617e+02j), (-3.520139231803307212e+02-1.307430563706283806e+02j)
 (1.733978923748624084e+02+9.788481077707237432e+01j), (-2.866825065351140438e+02+8.340062431515539743e+01j), (-3.087780474116715368e+01-2.004708391116375026e+02j)
 (1.513023514983049367e+01+1.229905600844882514e+02j), (-4.467904853557859042e+02-1.855426276809695878e+02j), (2.249268970527797649e+02-1.531115864647328806e+02j)
 (-2.001873915400385044e+02+6.089339242209467784e+01j), (-1.458979044686612951e+02-3.071583241384278722e+02j), (2.755357409328772178e+02-2.492769694042967785e+02j)
 (-3.437324759999511343e+02+2.200569986367439128e+02j), (-1.008100253754835762e+02-5.328577995428734084e+02j), (3.463881223650136008e+02-2.560757337505712030e+02j)
 (-2.489559138244959797e+02+3.389194082403399477e+00j), (3.077296871276969625e+01-5.703734091543581144e+02j), (4.181606645949698873e+02-1.300311290200957899e+02j)
 (-2.333131802615568233e+02-2.574502621183119686e+02j), (2.313680226375194309e+02-3.111033823255004336e+02j), (2.755357409328772178e+02+1.538723425141484995e+02j)
 (-1.173729197362427215e+02-3.481371861188250705e+02j), (4.715299908685271362e+02+6.091041860971265720e+01j), (-1.431491038040799957e+01+2.762570416420647916e+02j)
 (1.623559628010229687e+02-5.987725770390436537e+02j), (5.828694474047414360e+02+2.510777749036153352e+02j), (-8.332697021690447059e+01+5.426649163239727613e+02j)
 (1.779986963639621536e+02-7.269171592163512514e+02j), (5.810291258091015152e+02+5.374422302062782819e+02j), (-1.182930805340626961e+02+8.398905572206380157e+02j)
 (3.491486047584734251e+02-6.354819872071710734e+02j), (6.555621504325176829e+02+6.629193821271350089e+02j), (-3.483332799890509364e+02+6.447484706206553255e+02j)
 (4.724501516663470966e+02-5.365744884271030060e+02j), (5.433025330984834227e+02+5.424962506853495370e+02j), (-3.170478128631725099e+02+6.842371934021861080e+02j)
 (3.482284439606534647e+02-3.368137812154342328e+02j), (3.804340718843518516e+02+3.551554890703901037e+02j), (-1.955865875509387308e+02+4.262935367607645389e+02j)
 (-2.719716154988734402e+01-1.461911465071202656e+02j), (2.267672186484196573e+02+1.085233998101892325e+02j), (-7.504552303652488376e+01+2.239129733964396394e+02j)
 (-1.256543669166223225e+02+1.397753977393118987e+02j), (1.421007435201054214e+01-7.670671498878758143e+01j), (2.065119993675021348e+01-5.034380037428616106e+01j)
 (-9.068825659946409701e+01+2.284791232771382568e+02j), (-1.532591908512208931e+02-2.313629988721932875e+02j), (7.862133019940725376e+01-2.020457491871978561e+02j)
 (-2.876026673329340042e+02+4.853885032106144877e+02j), (-4.302275909950267305e+02-4.077419459818584073e+02j), (2.056035202985607384e+02-4.084515370263514455e+02j)
 (-2.691994513765349666e+02+4.346726918863020046e+02j), (-4.293074301972067701e+02-4.187357685946041670e+02j), (2.405696306157189781e+02-5.891893114139181762e+02j)
 (-2.093889995182380233e+02+2.518666561210996520e+02j), (-4.725549876947446251e+02-2.656708368978669341e+02j), (-1.725825676054399196e+02-6.295272031536630948e+02j)
 (-1.514188692555810007e+02+4.121496019586430748e+02j), (-3.621356919563502288e+02-1.283247500788115758e+02j), (4.549554147788894198e+01-4.474578699132123916e+02j)
 (-7.136487984524508477e+01+3.268136885438848935e+02j), (-1.403769396817415611e+02-1.573654722806593895e+02j), (8.966325977324669338e+01-3.187775509954827271e+02j)
 (-3.455844793244696689e+01+1.676446016255329425e+02j), (-2.627700075206739072e+01+1.906623759824815423e+01j), (5.653747105172837450e+01-9.823820568510315354e+01j)
 (-3.179796553898710698e+01-8.413146765588086851e+01j), (5.745763184954832781e+01-2.819699072630218240e+01j), (9.518422456016641320e+01+1.136249943930551751e+02j)
 (-5.020118149538616592e+01-9.723074841916152877e+01j), (-4.468021670846644611e+01-9.228802622053299842e+01j), (1.881204651399816328e+02+5.163970908761414336e+01j)
 (-1.836244971792793592e+02-3.112207453861556701e+02j), (2.709232552148988304e+01-2.012450304475433427e+02j), (1.393519428555241291e+02+3.161421562476325420e+01j)
 (-2.397543058462964609e+02-1.440277369218951833e+02j), (1.356712996642443159e+02-2.313306987264869576e+02j), (1.779986963639621536e+02+5.101920147049796128e+01j)
 (-1.615406380316004800e+02-1.800266799307646863e+02j), (4.733586307352884859e+01-2.405215339990843404e+02j), (3.178631376325950555e+02-2.669040941632763975e+01j)
 (-1.311753317035420423e+02-6.471610447925061749e+01j), (-1.063426718912818814e+01-3.298988219615243338e+02j), (2.654139721568577102e+02-1.800047571159538506e+02j)
 (-2.609180041961553798e+02+2.465897470428881775e+02j), (-1.606204772337805196e+02-2.102663239667528501e+02j), (7.126004381684762734e+01-3.146568862748096649e+02j)
 (-1.293350101079021215e+02+9.765096077052669443e+01j), (-2.406744666441164213e+02-2.039395721842527962e+02j), (4.365521988224903538e+01-1.793262980641473803e+02j)
 (4.917618466916875519e+01+2.338304259011481179e+02j), (-1.597003164359605876e+02-3.690543610422973586e+01j), (1.144959195855068401e+01-3.253220027116752817e+02j)
 (3.537377270186946276e+01+2.670558290385718010e+02j), (-2.774808985569145534e+02-6.199043074985452506e+01j), (-1.432659210928657778e+00-2.382623921297598599e+02j)
 (-1.799555357168781455e+01+3.475816572734451029e+02j), (-2.360736626550166477e+02-5.733402928875923976e+01j), (5.009634546698870849e+01-2.876841334123424758e+02j)
 (1.200285661013051310e+02+2.928726295817554615e+02j), (-1.182930805340626961e+02-1.011288165789492268e+02j), (2.083640026920206196e+02-1.618621252427524837e+02j)
 (-8.700761340818428380e+01+1.713356392207786314e+02j), (-1.219737237253425093e+02-1.827578343638634806e+02j), (1.936414299269013668e+02-1.358757829461809479e+02j)
 (-2.876026673329340042e+02+1.764424224690923495e+02j), (-9.436889979074389601e+01-2.593380203351542832e+02j), (2.608131681677579650e+02-7.236286963071935929e+01j)
 (-3.409719936064913099e+02+5.438065677509860762e+01j), (6.297859663646805473e+01-2.177383586993859410e+02j), (1.761583747683222612e+02-9.919260814354734634e+01j)
 (-2.839220241416542194e+02+6.862823782211521007e+00j), (4.457538068006898868e+01-3.716360172432291620e+02j), (2.120446458833004328e+02-2.046976724882247112e+01j)
 (-3.685768175410898948e+02-8.985963463607555468e+01j), (-4.191973431500659331e+01-3.774910485002098426e+02j), (4.071187350211304761e+02+1.366154922955505526e+02j)
 (-2.747204161634546722e+02-1.111789061024013279e+02j), (5.928627171630965975e+00-1.246383170725037814e+02j), (2.102043242876605120e+02+1.433291937268760421e+02j)
 (-1.100116333536831092e+02-3.699020698092367354e+01j), (2.092841634898405516e+02+2.061520434656966927e+01j), (1.273898524838647432e+02+2.312584358905416480e+02j)
 (2.433184312803002314e+01-2.341343295016598702e+01j), (5.193666706262861510e+01-1.374723237982971966e+02j), (-2.995764394334720038e+01+2.443574246155673961e+02j)
 (-5.664230708012583904e+01-1.185289731854412878e+02j), (8.138181259286712077e+01+8.607411935181882257e+01j), (-2.995764394334720038e+01+3.507159114282225687e+02j)
 (-6.032295027140564514e+01+2.167542438175380681e+01j), (2.580526857742980837e+02-2.722614615674989125e+01j), (4.549554147788894198e+01+2.180423761431156322e+02j)
 (2.801248631930983635e+01-1.626048925477167302e+02j), (4.733586307352884859e+01-1.817711317597129153e+02j), (3.168144778171106957e+00+1.777846506911267852e+02j)
 (-2.425147882397563137e+02-7.255462623717298243e+01j), (-9.714106391308234834e+00-2.233918400955273000e+02j), (2.810567057197969234e+02-5.491484688217762766e+01j)
 (-3.225687776500922155e+02-1.051628612423451159e+01j), (-8.056648782344460358e+01-1.001052092401544087e+02j), (2.736954193372372970e+02+3.506160995907759315e+01j)
 (-4.808364348751242119e+02-2.457355950154126845e+02j), (-1.155442798694813966e+01-1.153044674502672109e+02j), (2.414897914135389385e+02-6.433894808481083771e+01j)
 (-3.032454008958732175e+02-1.998561042364789557e+02j), (-7.688584463216479037e+01-4.044055578897317673e+02j), (2.902583136979964706e+02-1.415554997078160966e+02j)
 (-1.900656227640190252e+02-2.373028010058679058e+02j), (1.034656717405459858e+02-1.858811271112354859e+02j), (3.059010472609356270e+02+2.185360194834458412e+02j)
 (-1.900656227640190252e+02-5.138348667187713090e+02j), (3.675518207148725196e+02+5.638834735597136216e+00j), (2.571325249764781233e+02+3.909687402530185523e+02j)
 (-1.044906685667633894e+02-4.969860128490448687e+02j), (4.144800214036901025e+02+3.082702759588933361e+00j), (1.503938724293635687e+02+5.408780790566773931e+02j)
 (-1.983587516732771761e+01-5.906958927238927117e+02j), (5.258194779399043455e+02+7.878806848368174087e+01j), (1.494737116315436083e+02+6.389845670588360917e+02j)
 (2.247983980351154099e+00-7.471762106474927805e+02j), (7.254943710668341055e+02+1.181020608463768866e+02j), (9.609270362910777408e+00+7.166941779456616359e+02j)
 (-2.995764394334720038e+01-7.868134284823655662e+02j), (6.647637584107172870e+02+3.131810163284431781e+01j), (2.019228771072809536e+02+8.277517436960140458e+02j)
 (6.849956142338777454e+01-6.919152961425277226e+02j), (6.822468135692963642e+02+1.617696918215259529e+02j), (5.009634546698870849e+01+7.323444020195028088e+02j)
 (-1.339474958258804627e+01-6.403033258327163821e+02j), (6.067936281480601792e+02+1.111014546010082569e+02j), (1.605039594765044697e+01+6.093492805671108954e+02j)
 (1.007051893470861330e+02-4.081600276233704676e+02j), (2.580526857742980837e+02+3.962775983977622474e+01j), (-9.252857819510400361e+01+3.578381932849293321e+02j)
 (1.816793395552419668e+02-1.064051415806508203e+02j), (2.247983980351154099e+00+1.340798229430784829e+02j), (-2.130696427095178365e+02-3.842758341054758375e+01j)
 (2.166454498724001780e+02+1.666532944324445111e+02j), (-1.284148493100821895e+02+2.699989106634054679e+02j), (-3.851397119018490116e+02-1.958522184999512774e+02j)
 (3.638711775235926780e+02+4.365564295907163341e+02j), (-3.888203550931288532e+02+4.680411093733649750e+02j), (-5.480081731159807532e+02-4.125681812345965227e+02j)
 (4.724501516663470966e+02+7.052874623568516199e+02j), (-4.458703245579659438e+02+3.362689217392046999e+02j), (-6.059783033786377473e+02-5.850063827078719214e+02j)
 (5.138573875682449170e+02+6.329605781249773599e+02j), (-5.535291379029005157e+02+4.384216809162380741e+02j), (-5.618105850832801025e+02-6.062408832975037285e+02j)
 (5.046557795900454266e+02+5.970357366236512462e+02j), (-3.253292600435520967e+02+4.570155706914226243e+02j), (-5.470880123181608496e+02-4.661053985724043400e+02j)
 (2.736954193372372970e+02+6.175009425045701619e+02j), (-4.109042142408077325e+02+3.419117337661955958e+02j), (-4.017026062626081853e+02-3.940221576014615152e+02j)
 (1.770785355661422216e+02+2.919499431925077602e+02j), (-3.860598726996689720e+02+3.393620555597085797e+01j), (-2.333131802615568233e+02-2.564373241486676420e+02j)
 (2.405696306157189781e+02+2.556009552694571312e+02j), (-2.001873915400385044e+02+1.459801818722188216e+02j), (-1.376164572882817083e+02-4.549681045975697913e+01j)
 (1.209487268991250772e+02+3.067019049721461244e+01j), (-9.160841739728404320e+01+1.908519233469559992e+02j), (-2.038680347313183177e+02-4.528617848510219090e+00j)
 (2.368889874244391933e+02-2.322161883428354656e+02j), (-8.148664862126456399e+01+3.525295681375213803e+02j), (-2.259518938789971969e+02+1.742363354072653010e+02j)
 (4.991348148031257210e+02-2.182573612904451750e+02j), (1.191084053034851706e+02+5.885020216645594928e+02j), (-3.731776215301896400e+02-2.273526593661445361e+01j)
 (6.978895471322355206e+02-1.365484692560297617e+02j), (6.849956142338777454e+01+7.616506902970928650e+02j), (-5.958565346026183533e+02+1.317612694477890614e+02j)
 (7.402169438319533583e+02-3.247565171644781401e+01j), (1.365914604620642763e+02+1.001563305384010505e+03j), (-8.350983420358061267e+02+2.623131965095079750e+02j)
 (6.804064919736564434e+02-1.008782324230404868e+02j), (1.789071754329035358e+01+9.307476070510488171e+02j), (-9.105515274570421980e+02+4.451019429767501379e+01j)
 (7.273346926624740263e+02+7.281684231906555738e+01j), (1.218688876969450376e+02+7.935609766927407236e+02j), (-7.660862821993096077e+02+9.618618082238926092e+01j)
 (5.966718593720407853e+02-7.893845333959852439e+01j), (-1.072511509602232422e+02+6.259167103264969683e+02j), (-5.010799724271631703e+02+1.460433219723568641e+02j)
 (3.776735894908919704e+02+2.361962614619773433e+02j), (-1.192132413318826423e+02+2.076687691092310502e+02j), (-3.198082952566323911e+02-1.052869701107763944e+02j)
 (1.237092092925849443e+02+2.387679594343288727e+02j), (-1.072511509602232422e+02-9.326924812098083351e+01j), (-6.952455824960517816e+01-2.543157159252796191e+02j)
 (-1.790236931901795856e+02-3.799795628512023882e+01j), (-2.480357530266760477e+02-2.659038107896478209e+02j), (4.549554147788894198e+01-3.856686537649079582e+02j)
 (-3.179679736609924703e+02+2.566288751589348749e+02j), (-1.606204772337805196e+02-3.176377487490523777e+02j), (1.752382139705023008e+02-2.745793719453591279e+02j)
 (-2.093889995182380233e+02+1.860256880942179123e+02j), (-6.032295027140564514e+01-2.882835943294126650e+02j), (2.083640026920206196e+02-2.803758676911396606e+02j)
 (-1.431491038040799957e+01+1.617950510722549780e+02j), (-5.112134229320611922e+01-1.938301980988960338e+01j), (-7.688584463216479037e+01-8.431715948212192302e+01j)
 (2.819768665176168838e+02+1.771964432197169685e+02j), (-1.486583868621211479e+02+3.366247393953435108e+02j), (-2.747204161634546722e+02+1.037365025491885007e+01j)
 (4.255219509775295137e+02+1.243913238177228209e+02j), (-2.029478739334983572e+02+4.392867079090502784e+02j), (-5.314452787552215796e+02-8.771834295286254246e+00j)
 (6.564823112303377002e+02+6.746035102960792074e+01j), (1.577551588119231951e+02+4.346946147011128119e+02j), (-6.179403937502971758e+02+2.082194877694867330e+02j)
 (3.482284439606534647e+02-3.799708017035543151e+01j), (1.577551588119231951e+02+3.901253440367621010e+02j), (-3.740977823280096004e+02+1.493156938495806116e+02j)
 (1.430325860468039423e+02-1.501206386978495289e+02j), (1.273898524838647432e+02+5.602016714207169912e+01j), (-1.412971004795615215e+02+1.271216021360568362e+02j)
 (-1.615406380316004800e+02-1.091210220556612427e+02j), (9.518422456016641320e+01-2.165927837109979635e+02j), (2.341285050309792837e+02+1.765652662334503020e+02j)
 (-4.771557916838443703e+02-6.990334605357530506e+01j), (2.247983980351154099e+00-4.838123385399658218e+02j), (4.798114380489067230e+02+1.280878421166712258e+02j)
 (-7.513637094341903548e+02+3.373407161862166959e+01j), (-8.424713101472441679e+01-7.935487606902469224e+02j), (7.300951750559339644e+02+3.780949854153944045e+01j)
 (-6.501460216739955058e+02+1.447504943298795865e+00j), (-2.406744666441164213e+02-7.995470983351216319e+02j), (8.184306116466493677e+02-6.685378577012869528e+00j)
 (-4.651937013121849418e+02+1.720933884455763518e+02j), (-1.173729197362427215e+02-5.294530826851610072e+02j), (6.537218288368778758e+02-1.082234028788875833e+02j)
 (-3.556945663716105059e+02+9.859988252526819963e+01j), (-8.792777420600423000e+01-3.626311658351277742e+02j), (2.194059322658600593e+02-7.126551186355527534e+00j)
 (2.056035202985607384e+02-6.202675140798893239e+01j), (4.273505908442908208e+01+2.327909605277550611e+02j), (-1.302551709057220819e+02+1.126965352618498599e+02j)
 (5.644662314483423415e+02-1.043945395994505390e+02j), (2.157252890745802461e+02+5.372400962689291646e+02j), (-4.357485557819464361e+02+1.616511606078510113e+02j)
 (8.625983299420071262e+02-2.720379298509294586e+02j), (2.957792784849161762e+02+8.986098274673227024e+02j), (-7.495233878385504340e+02+3.024596236810540972e+02j)
 (8.331531844117686205e+02-2.818544614060908771e+02j), (2.736954193372372970e+02+1.076361842753453857e+03j), (-9.298749042112611960e+02+3.776872040994151121e+02j)
 (8.239515764335691301e+02-2.610547766073341336e+02j), (4.236816293818896497e+02+1.058023141723115941e+03j), (-6.851121319911537739e+02+3.037378356881856689e+02j)
 (6.196758793175395112e+02-1.684163702133307083e+02j), (5.552646234701428511e+02+7.277684588844184645e+02j), (-3.161276520653525495e+02+3.237797712621446635e+02j)
 (2.304478618396994705e+02-9.448315187495458645e+01j), (2.322881834353393913e+02+2.795879490304887440e+02j), (-1.127721157471429621e+02+2.340316837237324705e+02j)
 (-3.023252400980532570e+02+4.905860685018545553e+00j), (-6.953623997848375815e+00-2.209204789962130349e+02j), (2.792163841241570026e+02-2.988838774775298646e+01j)
 (-5.047606156184429551e+02+8.702715857004179156e+00j), (-1.882253011683791328e+02-5.165766905210206232e+02j), (5.147775483660649343e+02-1.245685281156432609e+02j)
 (-6.391040921001560946e+02+1.936617838765361057e+02j), (-3.676566567432699344e+02-7.076033010657779414e+02j), (5.893105729894811020e+02-5.359485001062842002e+02j)
 (-5.737726754549394172e+02+3.622232559283248179e+02j), (-5.102815804053626607e+02-6.475591208229316180e+02j), (3.933163230538311836e+02-5.483321250448591400e+02j)
 (-3.925009982844086380e+02+3.671662701652082887e+02j), (-4.881977212576838383e+02-6.531116812695258886e+02j), (4.034380918298506913e+02-5.588539350938306143e+02j)
 (-3.326905464261117231e+02+5.095133226558374417e+02j), (-4.293074301972067701e+02-3.032608400551499699e+02j), (3.390268359824539743e+02-4.466830945007967557e+02j)
 (-7.228504064306503096e+01+4.066872930924454863e+02j), (-2.130696427095178365e+02+1.084484221878809933e+02j), (-2.627700075206739072e+01-3.881348261987744763e+02j)
 (8.874309897542673298e+01+3.020049293431527531e+02j), (-9.988986457766361582e+01+8.518285699351270068e+01j), (-2.084688387204180913e+02-1.521470987136481199e+02j)
 (1.062261541340058386e+02+3.133308355267777046e+01j), (3.905441589314926887e+01+3.031026381894910173e+02j), (-1.541793516490408535e+02+2.577475036412588594e+01j)
 (8.046165179504716036e+01-3.010166801056589634e+02j), (1.918011083312614460e+02+3.145846234388642984e+02j), (-2.268720546768171573e+02+2.389158704111608245e+02j)
 (1.964019123203612196e+02-5.051526567063375524e+02j), (4.715299908685271362e+02+2.888214617796880361e+02j), (-7.504552303652488376e+01+4.518240165664149117e+02j)
 (-1.146124373427828687e+02-6.343531463681462128e+02j), (6.721250447932768566e+02+1.783691296883634720e+02j), (3.813425509532931557e+01+5.794862088490526730e+02j)
 (4.549554147788894198e+01-6.287737664795482715e+02j), (5.902307337873011193e+02+6.892396282472563485e+01j), (-2.627700075206739072e+01+7.412910099546588754e+02j)
 (2.102043242876605120e+02-7.723667308316026947e+02j), (7.429774262254132964e+02+1.138329010723620058e+02j), (5.008466373811012673e+00+6.389684169859829126e+02j)
 (5.285682786044856840e+01-7.805394394691079469e+02j), (8.671991339311068714e+02+3.070921260826951311e+02j), (1.798390179596020744e+02+7.259328793603087888e+02j)
 (1.356712996642443159e+02-6.851269091271489060e+02j), (5.883904121916611984e+02+2.641240008593985067e+02j), (7.678100860376734715e+01+6.697968525698908024e+02j)
 (6.849956142338777454e+01-4.315902379439338006e+02j), (5.506638194810431060e+02+3.957952675440116082e+02j), (4.457538068006898868e+01+5.663445426474249871e+02j)
 (-1.615523197604790795e+01-3.996695742173903341e+02j), (2.920986352936363346e+02+2.051662760172301603e+02j), (-1.339474958258804627e+01+4.364497358992115892e+02j)
 (-1.698220852119800668e+02-4.183906203076158477e+02j), (2.240067362549598045e+02+1.090908526198079755e+02j), (1.052943116073073071e+01+3.815602050467286404e+02j)
 (-1.615406380316004800e+02-2.134536329290277479e+02j), (2.221664146593199121e+02-1.981263422891092034e+02j), (1.145076013143854254e+02+2.355309730595554640e+01j)
 (-2.351535018571967157e+02-1.554405172909178816e+02j), (8.782293817760678678e+01-9.724112575005706560e+01j), (1.724777315770424480e+02+2.030818645667413307e+02j)
 (-3.391316720108513891e+02-2.725013173133378359e+02j), (1.881087834111030688e+01-1.884003543525994360e+02j), (1.807591787574220348e+02+1.274350343538486783e+02j)
 (-2.369938234528366081e+02-1.537116314583129224e+02j), (1.329108172707844631e+02-3.280052910027243911e+02j), (2.819768665176168838e+02+1.235107308285671763e+02j)
 (-2.922034713220338062e+02-8.766392490514408564e+01j), (1.485535508337236763e+02-2.201353262529017911e+02j), (2.010027163094609932e+02+1.175337319219933647e+02j)
 (-4.376005591064649280e+01-1.009155562599999811e+01j), (-4.376005591064649280e+01+2.232245940261871908e+01j), (-1.432659210928657778e+00+1.446281603957987159e+02j)
